Date,Item_Name,Item_Category,Customer_Type,Region,Monthly_Unit_Sales,Monthly_Sales,Avg_Unit_Price,Avg_Discount
2015-03-01,Mints,Confectionery,Retail,West,389,80465.56,217.46,7.3
2015-03-01,Mints,Confectionery,Wholesale,East,292,61465.22,217.37,4.07
2015-03-01,Mints,Confectionery,Wholesale,North,222,51242.74,194.86,12.06
2015-03-01,Mints,Confectionery,Wholesale,South,589,53711.87,127.11,9.6
2015-03-01,Mints,Confectionery,Wholesale,West,726,101074.84,165.6,8.21
2015-03-01,Mop,Cleaning Essentials,Retail,East,673,38764.06,74.88,8.44
2015-03-01,Mop,Cleaning Essentials,Retail,North,417,40424.55,114.52,6.94
2015-03-01,Mop,Cleaning Essentials,Retail,South,97,13635.41,192.26,7.06
2015-03-01,Mop,Cleaning Essentials,Retail,West,576,57150.99,107.6,10.1
2015-03-01,Mop,Cleaning Essentials,Wholesale,East,865,116633.93000000001,120.94,5.46
2015-03-01,Mop,Cleaning Essentials,Wholesale,North,307,60705.619999999995,203.66,3.82
2015-03-01,Mop,Cleaning Essentials,Wholesale,South,296,22098.33,102.06,10.82
2015-03-01,Mop,Cleaning Essentials,Wholesale,West,537,50967.25,157.21,9.69
2015-03-01,Nail Polish,Cosmetics,Retail,East,667,130248.46,204.87,7.53
2015-03-01,Nail Polish,Cosmetics,Retail,North,794,65664.55,68.28,4.14
2015-03-01,Nail Polish,Cosmetics,Retail,South,1559,181004.47,129.99,7.94
2015-03-01,Nail Polish,Cosmetics,Retail,West,1248,224973.54,174.34,11.01
2015-03-01,Nail Polish,Cosmetics,Wholesale,East,1181,141225.11000000002,119.8,5.93
2015-03-01,Nail Polish,Cosmetics,Wholesale,North,170,18023.31,106.2,0.17
2015-03-01,Nail Polish,Cosmetics,Wholesale,South,838,154954.8,182.35,7.61
2015-03-01,Nail Polish,Cosmetics,Wholesale,West,333,26212.23,124.13,10.47
2015-03-01,Notebook,Stationery,Retail,East,412,86385.68,234.15,9.62
2015-03-01,Notebook,Stationery,Retail,North,342,64682.520000000004,234.48,13.16
2015-03-01,Notebook,Stationery,Retail,South,472,31967.190000000002,64.71,8.79
2015-03-01,Notebook,Stationery,Retail,West,136,27953.85,234.96,12.52
2015-03-01,Notebook,Stationery,Wholesale,East,414,66499.65,164.4,7.55
2015-03-01,Notebook,Stationery,Wholesale,North,245,18692.71,79.22,3.69
2015-03-01,Notebook,Stationery,Wholesale,South,577,68620.15,115.31,6.59
2015-03-01,Notebook,Stationery,Wholesale,West,1306,129614.53,110.62,7.83
2015-03-01,Pen,Stationery,Retail,East,643,85990.85,138.77,7.14
2015-03-01,Pen,Stationery,Retail,North,486,46270.46,134.4,5.94
2015-03-01,Pen,Stationery,Retail,South,422,47700.03,129.56,4.71
2015-03-01,Pen,Stationery,Retail,West,162,4150.29,27.05,5.29
2015-03-01,Pen,Stationery,Wholesale,East,291,54594.04,244.48,9.56
2015-03-01,Pen,Stationery,Wholesale,North,322,13028.32,121.05,10.34
2015-03-01,Pen,Stationery,Wholesale,South,376,55595.55,164.62,7.12
2015-03-01,Pen,Stationery,Wholesale,West,646,120145.96,202.24,9.92
2015-03-01,Pencil,Stationery,Retail,East,1546,228774.67,161.51,6.35
2015-03-01,Pencil,Stationery,Retail,North,360,47005.31,158.07,11.58
2015-03-01,Pencil,Stationery,Retail,South,431,79697.56,209.28,6.18
2015-03-01,Pencil,Stationery,Retail,West,363,39120.229999999996,136.78,6.89
2015-03-01,Pencil,Stationery,Wholesale,East,496,46261.03999999999,77.6,6.48
2015-03-01,Pencil,Stationery,Wholesale,North,578,70557.78,159.42,12.78
2015-03-01,Pencil,Stationery,Wholesale,South,540,88259.14,129.6,3.28
2015-03-01,Pencil,Stationery,Wholesale,West,753,133388.92,205.45,8.62
2015-03-01,Perfume,Cosmetics,Retail,East,224,44181.84,207.12,4.77
2015-03-01,Perfume,Cosmetics,Retail,North,1072,138235.1,127.78,7.59
2015-03-01,Perfume,Cosmetics,Retail,South,737,122237.74,197.53,8.35
2015-03-01,Perfume,Cosmetics,Retail,West,895,112213.6,145.4,6.96
2015-03-01,Perfume,Cosmetics,Wholesale,East,236,50935.08,113.78,5.38
2015-03-01,Perfume,Cosmetics,Wholesale,North,928,108803.28,145.73,8.03
2015-03-01,Perfume,Cosmetics,Wholesale,South,40,4711.54,132.05,10.8
2015-03-01,Perfume,Cosmetics,Wholesale,West,427,82151.03,183.7,6.66
2015-03-01,Ruler,Stationery,Retail,North,305,8581.029999999999,19.87,6.48
2015-03-01,Ruler,Stationery,Retail,South,387,30244.97,110.62,8.01
2015-03-01,Ruler,Stationery,Retail,West,442,87858.62999999999,180.44,4.63
2015-03-01,Ruler,Stationery,Wholesale,East,384,44548.64,144.28,8.06
2015-03-01,Ruler,Stationery,Wholesale,North,249,33072.08,158.14,12.97
2015-03-01,Ruler,Stationery,Wholesale,South,285,36269.7,156.94,9.57
2015-03-01,Ruler,Stationery,Wholesale,West,19,510.46,31.07,13.53
2015-03-01,Scissors,Stationery,Retail,East,269,5087.38,20.96,9.77
2015-03-01,Scissors,Stationery,Retail,North,472,27931.47,63.69,7.35
2015-03-01,Scissors,Stationery,Retail,South,908,117219.40999999999,130.88,6.5
2015-03-01,Scissors,Stationery,Retail,West,76,16239.04,214.25,0.27
2015-03-01,Scissors,Stationery,Wholesale,East,838,181553.06,223.81,8.38
2015-03-01,Scissors,Stationery,Wholesale,North,145,13778.43,99.2,4.21
2015-03-01,Scissors,Stationery,Wholesale,South,770,63002.55,111.53,7.14
2015-03-01,Scissors,Stationery,Wholesale,West,224,61766.76,284.86,3.2
2015-03-01,Scrub Pad,Cleaning Essentials,Retail,East,518,85845.57999999999,173.42,5.99
2015-03-01,Scrub Pad,Cleaning Essentials,Retail,North,139,28733.74,241.07,14.25
2015-03-01,Scrub Pad,Cleaning Essentials,Retail,South,567,73475.19,135.13,7.44
2015-03-01,Scrub Pad,Cleaning Essentials,Retail,West,210,21928.7,108.36,3.53
2015-03-01,Scrub Pad,Cleaning Essentials,Wholesale,East,728,71677.84,108.96,7.39
2015-03-01,Scrub Pad,Cleaning Essentials,Wholesale,North,334,29904.809999999998,78.54,9.22
2015-03-01,Scrub Pad,Cleaning Essentials,Wholesale,South,539,71096.31999999999,171.48,11.98
2015-03-01,Scrub Pad,Cleaning Essentials,Wholesale,West,1084,143696.97999999998,162.66,7.21
2015-03-01,Stapler,Stationery,Retail,East,1025,146459.48,167.51,6.89
2015-03-01,Stapler,Stationery,Retail,North,559,108079.13,176.35,4.88
2015-03-01,Stapler,Stationery,Retail,South,473,46629.63,151.08,12.12
2015-03-01,Stapler,Stationery,Wholesale,East,219,21780.32,109.76,9.39
2015-03-01,Stapler,Stationery,Wholesale,North,312,28866.129999999997,124.21,7.77
2015-03-01,Stapler,Stationery,Wholesale,South,805,78480.3,131.61,8.23
2015-03-01,Stapler,Stationery,Wholesale,West,155,23894.51,170.19,9.42
2015-03-01,Toffee,Confectionery,Retail,East,507,54667.509999999995,102.07,8.12
2015-03-01,Toffee,Confectionery,Retail,North,150,26183.15,166.12,2.24
2015-03-01,Toffee,Confectionery,Retail,South,953,164529.91,196.11,10.65
2015-03-01,Toffee,Confectionery,Retail,West,388,84988.81999999999,165.48,2.06
2015-03-01,Toffee,Confectionery,Wholesale,East,537,113831.88,225.26,6.54
2015-03-01,Toffee,Confectionery,Wholesale,North,512,76091.09,165.8,4.72
2015-03-01,Toffee,Confectionery,Wholesale,South,124,4599.91,43.54,14.8
2015-03-01,Toffee,Confectionery,Wholesale,West,647,115843.99,157.46,10.31
2015-03-01,Toilet Cleaner,Cleaning Essentials,Retail,East,272,12568.15,104.05,12.77
2015-03-01,Toilet Cleaner,Cleaning Essentials,Retail,North,402,56663.01,173.51,7.78
2015-03-01,Toilet Cleaner,Cleaning Essentials,Retail,South,352,15285.09,97.57,6.05
2015-03-01,Toilet Cleaner,Cleaning Essentials,Retail,West,734,64190.92,109.76,7.65
2015-03-01,Toilet Cleaner,Cleaning Essentials,Wholesale,East,478,27090.64,62.82,8.85
2015-03-01,Toilet Cleaner,Cleaning Essentials,Wholesale,North,155,17219.52,99.33,5.49
2015-03-01,Toilet Cleaner,Cleaning Essentials,Wholesale,South,616,128700.48,195.93,7.46
2015-03-01,Toilet Cleaner,Cleaning Essentials,Wholesale,West,481,92317.37,222.52,9.88
2015-03-01,Wafers,Confectionery,Retail,East,407,84241.93,185.5,4.61
2015-03-01,Wafers,Confectionery,Retail,North,157,15174.22,108.67,11.06
2015-03-01,Wafers,Confectionery,Retail,South,482,62336.68,160.04,5.69
2015-03-01,Wafers,Confectionery,Retail,West,440,39020.79,130.62,8.94
2015-03-01,Wafers,Confectionery,Wholesale,East,285,35804.3,131.48,4.45
2015-03-01,Wafers,Confectionery,Wholesale,North,149,18240.87,171.73,9.52
2015-03-01,Wafers,Confectionery,Wholesale,South,106,5224.28,53.23,7.41
2015-03-01,Wafers,Confectionery,Wholesale,West,96,13797.439999999999,201.32,9.18
2015-04-01,Biscuit Pack,Confectionery,Retail,North,221,40591.18,222.46,10.62
2015-04-01,Biscuit Pack,Confectionery,Retail,South,224,12545.28,57.72,2.97
2015-04-01,Biscuit Pack,Confectionery,Retail,West,492,74275.92,143.91,4.58
2015-04-01,Biscuit Pack,Confectionery,Wholesale,East,220,29591.61,136.75,1.64
2015-04-01,Biscuit Pack,Confectionery,Wholesale,North,384,36872.47,102.6,3.99
2015-04-01,Biscuit Pack,Confectionery,Wholesale,South,1074,200603.78,187.87,5.13
2015-04-01,Biscuit Pack,Confectionery,Wholesale,West,279,40281.5,141.54,10.22
2015-04-01,Bleach,Cleaning Essentials,Retail,East,248,20968.57,114.26,2.82
2015-04-01,Bleach,Cleaning Essentials,Retail,North,319,31463.52,181.07,10.74
2015-04-01,Bleach,Cleaning Essentials,Retail,South,528,66629.7,134.33,6.09
2015-04-01,Bleach,Cleaning Essentials,Wholesale,East,234,53895.53,252.63,8.83
2015-04-01,Bleach,Cleaning Essentials,Wholesale,West,522,23913.92,46.89,2.12
2015-04-01,Blush,Cosmetics,Retail,East,625,99118.55,195.31,10.99
2015-04-01,Blush,Cosmetics,Retail,North,58,14953.55,262.84,1.91
2015-04-01,Blush,Cosmetics,Retail,West,296,56571.100000000006,209.2,11.12
2015-04-01,Blush,Cosmetics,Wholesale,East,483,78803.73,163.46,12.43
2015-04-01,Blush,Cosmetics,Wholesale,North,235,55905.25,248.01,7.22
2015-04-01,Blush,Cosmetics,Wholesale,South,331,30446.74,103.82,12.28
2015-04-01,Blush,Cosmetics,Wholesale,West,589,99218.37,196.99,10.6
2015-04-01,Candy,Confectionery,Retail,East,353,15672.97,57.48,8.16
2015-04-01,Candy,Confectionery,Retail,South,491,48386.79,111.25,13.36
2015-04-01,Candy,Confectionery,Retail,West,987,162855.73,162.87,6.97
2015-04-01,Candy,Confectionery,Wholesale,East,575,70963.17,136.17,9.98
2015-04-01,Candy,Confectionery,Wholesale,North,109,11810.09,119.0,11.21
2015-04-01,Candy,Confectionery,Wholesale,South,92,27149.71,296.38,0.43
2015-04-01,Candy,Confectionery,Wholesale,West,946,189676.39,190.58,10.61
2015-04-01,Chewing Gum,Confectionery,Retail,East,560,62395.32000000001,111.58,8.72
2015-04-01,Chewing Gum,Confectionery,Retail,North,745,147096.66,205.19,7.41
2015-04-01,Chewing Gum,Confectionery,Retail,South,494,71834.03,158.0,9.95
2015-04-01,Chewing Gum,Confectionery,Retail,West,625,74047.92,102.38,7.08
2015-04-01,Chewing Gum,Confectionery,Wholesale,East,457,85806.14,179.17,6.48
2015-04-01,Chewing Gum,Confectionery,Wholesale,North,449,95237.60999999999,161.59,8.66
2015-04-01,Chewing Gum,Confectionery,Wholesale,South,828,110717.04,158.92,8.14
2015-04-01,Chewing Gum,Confectionery,Wholesale,West,294,70922.28,257.62,7.29
2015-04-01,Chocolate Bar,Confectionery,Retail,East,505,99628.89,193.68,4.24
2015-04-01,Chocolate Bar,Confectionery,Retail,North,430,32941.89,63.41,4.37
2015-04-01,Chocolate Bar,Confectionery,Retail,South,291,28329.42,93.2,5.21
2015-04-01,Chocolate Bar,Confectionery,Retail,West,565,89760.6,208.77,9.79
2015-04-01,Chocolate Bar,Confectionery,Wholesale,East,538,90304.82,186.6,8.75
2015-04-01,Chocolate Bar,Confectionery,Wholesale,North,196,16974.95,92.72,3.86
2015-04-01,Chocolate Bar,Confectionery,Wholesale,South,261,57858.28,248.91,10.94
2015-04-01,Chocolate Bar,Confectionery,Wholesale,West,199,34102.63,176.47,2.89
2015-04-01,Compact,Cosmetics,Retail,East,134,17121.54,161.52,2.82
2015-04-01,Compact,Cosmetics,Retail,North,289,51235.55,181.07,2.09
2015-04-01,Compact,Cosmetics,Retail,South,299,77915.43,272.78,4.47
2015-04-01,Compact,Cosmetics,Retail,West,116,21865.23,209.67,10.1
2015-04-01,Compact,Cosmetics,Wholesale,East,878,152560.86,161.41,4.04
2015-04-01,Compact,Cosmetics,Wholesale,North,576,103845.09,195.95,6.36
2015-04-01,Compact,Cosmetics,Wholesale,South,666,52696.07,84.44,8.47
2015-04-01,Compact,Cosmetics,Wholesale,West,542,65879.15,157.68,5.62
2015-04-01,Detergent,Cleaning Essentials,Retail,East,2048,163370.32,87.36,11.03
2015-04-01,Detergent,Cleaning Essentials,Retail,North,329,57042.72,209.04,8.8
2015-04-01,Detergent,Cleaning Essentials,Retail,South,734,117339.6,186.64,6.64
2015-04-01,Detergent,Cleaning Essentials,Retail,West,172,3465.36,21.47,6.16
2015-04-01,Detergent,Cleaning Essentials,Wholesale,East,416,41033.07,99.85,12.67
2015-04-01,Detergent,Cleaning Essentials,Wholesale,North,274,25637.17,133.06,8.78
2015-04-01,Detergent,Cleaning Essentials,Wholesale,South,578,37613.54,74.18,6.54
2015-04-01,Detergent,Cleaning Essentials,Wholesale,West,327,8660.04,47.94,5.59
2015-04-01,Dish Soap,Cleaning Essentials,Retail,East,961,133922.25,149.4,8.38
2015-04-01,Dish Soap,Cleaning Essentials,Retail,North,220,31848.3,159.03,8.97
2015-04-01,Dish Soap,Cleaning Essentials,Retail,South,816,111136.18000000001,161.12,6.11
2015-04-01,Dish Soap,Cleaning Essentials,Retail,West,373,36163.840000000004,117.36,10.92
2015-04-01,Dish Soap,Cleaning Essentials,Wholesale,East,636,156419.45,272.14,7.9
2015-04-01,Dish Soap,Cleaning Essentials,Wholesale,North,361,90789.26999999999,169.23,3.38
2015-04-01,Dish Soap,Cleaning Essentials,Wholesale,South,614,47581.1,118.64,8.26
2015-04-01,Dish Soap,Cleaning Essentials,Wholesale,West,935,133999.52000000002,157.51,7.49
2015-04-01,Disinfectant,Cleaning Essentials,Retail,East,149,6303.639999999999,85.44,5.63
2015-04-01,Disinfectant,Cleaning Essentials,Retail,North,797,82298.14,147.44,8.32
2015-04-01,Disinfectant,Cleaning Essentials,Retail,South,744,131423.91999999998,165.04,6.43
2015-04-01,Disinfectant,Cleaning Essentials,Retail,West,734,162049.34,238.17,7.76
2015-04-01,Disinfectant,Cleaning Essentials,Wholesale,East,89,22406.49,266.27,5.45
2015-04-01,Disinfectant,Cleaning Essentials,Wholesale,North,535,95350.06999999999,185.11,9.26
2015-04-01,Disinfectant,Cleaning Essentials,Wholesale,South,296,58388.82,178.15,4.88
2015-04-01,Disinfectant,Cleaning Essentials,Wholesale,West,682,38114.93,60.23,5.87
2015-04-01,Energy Bar,Confectionery,Retail,East,265,69713.84999999999,282.6,9.02
2015-04-01,Energy Bar,Confectionery,Retail,North,408,38180.86,113.45,7.34
2015-04-01,Energy Bar,Confectionery,Retail,South,458,70179.1,175.97,6.41
2015-04-01,Energy Bar,Confectionery,Retail,West,820,188109.24,254.5,9.28
2015-04-01,Energy Bar,Confectionery,Wholesale,East,397,55432.079999999994,107.86,8.28
2015-04-01,Energy Bar,Confectionery,Wholesale,North,548,94065.89,151.47,5.44
2015-04-01,Energy Bar,Confectionery,Wholesale,South,872,140202.5,151.22,6.22
2015-04-01,Energy Bar,Confectionery,Wholesale,West,264,27774.440000000002,103.48,12.32
2015-04-01,Eraser,Stationery,Retail,East,244,6350.25,33.89,0.99
2015-04-01,Eraser,Stationery,Retail,North,409,36280.69,107.17,7.4
2015-04-01,Eraser,Stationery,Retail,South,101,9253.02,101.85,10.05
2015-04-01,Eraser,Stationery,Retail,West,608,35352.52,90.18,7.28
2015-04-01,Eraser,Stationery,Wholesale,East,534,90738.7,189.2,5.56
2015-04-01,Eraser,Stationery,Wholesale,North,319,15504.130000000001,55.5,1.55
2015-04-01,Eraser,Stationery,Wholesale,South,336,45740.4,133.57,9.19
2015-04-01,Eraser,Stationery,Wholesale,West,1097,113744.55,134.45,8.18
2015-04-01,Eyeliner,Cosmetics,Retail,East,712,152957.09,234.67,3.54
2015-04-01,Eyeliner,Cosmetics,Retail,South,757,86148.25,105.04,11.49
2015-04-01,Eyeliner,Cosmetics,Retail,West,753,114403.91,181.08,8.0
2015-04-01,Eyeliner,Cosmetics,Wholesale,East,1009,81614.12000000001,86.21,7.51
2015-04-01,Eyeliner,Cosmetics,Wholesale,North,159,33183.8,151.96,11.38
2015-04-01,Eyeliner,Cosmetics,Wholesale,South,241,57262.21000000001,217.4,5.65
2015-04-01,Eyeliner,Cosmetics,Wholesale,West,654,113642.0,207.31,9.63
2015-04-01,Face Cream,Cosmetics,Retail,East,462,23912.01,85.15,6.99
2015-04-01,Face Cream,Cosmetics,Retail,North,168,29774.36,139.01,6.7
2015-04-01,Face Cream,Cosmetics,Retail,South,522,61089.88,115.56,11.43
2015-04-01,Face Cream,Cosmetics,Retail,West,177,44223.62,261.05,4.29
2015-04-01,Face Cream,Cosmetics,Wholesale,East,280,16070.529999999999,43.82,9.41
2015-04-01,Face Cream,Cosmetics,Wholesale,North,427,71181.25,197.23,8.2
2015-04-01,Face Cream,Cosmetics,Wholesale,South,505,31254.02,85.07,6.01
2015-04-01,Face Cream,Cosmetics,Wholesale,West,123,23044.42,210.06,4.26
2015-04-01,Face Wash,Cosmetics,Retail,East,780,70853.01,102.03,4.46
2015-04-01,Face Wash,Cosmetics,Retail,North,177,18064.7,109.06,9.82
2015-04-01,Face Wash,Cosmetics,Retail,South,755,100133.15999999999,162.76,7.9
2015-04-01,Face Wash,Cosmetics,Retail,West,272,37240.1,158.16,5.42
2015-04-01,Face Wash,Cosmetics,Wholesale,East,944,122315.70000000001,142.27,8.63
2015-04-01,Face Wash,Cosmetics,Wholesale,North,187,43350.78,250.89,7.6
2015-04-01,Face Wash,Cosmetics,Wholesale,South,584,89639.69,168.73,4.78
2015-04-01,Face Wash,Cosmetics,Wholesale,West,168,8521.43,54.22,6.45
2015-04-01,Floor Cleaner,Cleaning Essentials,Retail,East,610,90679.8,164.49,7.32
2015-04-01,Floor Cleaner,Cleaning Essentials,Retail,North,183,19290.96,148.22,9.38
2015-04-01,Floor Cleaner,Cleaning Essentials,Retail,South,494,116103.84,256.41,6.46
2015-04-01,Floor Cleaner,Cleaning Essentials,Retail,West,970,136059.99,161.49,6.0
2015-04-01,Floor Cleaner,Cleaning Essentials,Wholesale,East,268,18128.99,68.5,3.12
2015-04-01,Floor Cleaner,Cleaning Essentials,Wholesale,North,608,94867.01000000001,115.46,7.09
2015-04-01,Floor Cleaner,Cleaning Essentials,Wholesale,South,241,13655.06,93.07,5.53
2015-04-01,Floor Cleaner,Cleaning Essentials,Wholesale,West,374,28819.87,99.97,8.63
2015-04-01,Foundation,Cosmetics,Retail,East,529,23025.7,48.98,6.76
2015-04-01,Foundation,Cosmetics,Retail,North,930,134487.88999999998,176.73,9.13
2015-04-01,Foundation,Cosmetics,Retail,South,447,49147.44,125.15,7.2
2015-04-01,Foundation,Cosmetics,Retail,West,258,43484.5,153.98,2.48
2015-04-01,Foundation,Cosmetics,Wholesale,East,314,50566.34,171.7,10.26
2015-04-01,Foundation,Cosmetics,Wholesale,North,287,19871.41,75.13,6.54
2015-04-01,Foundation,Cosmetics,Wholesale,South,91,2483.09,29.9,6.09
2015-04-01,Foundation,Cosmetics,Wholesale,West,834,132322.26,182.52,7.19
2015-04-01,Fruit Bar,Confectionery,Retail,East,357,70106.68,229.84,9.69
2015-04-01,Fruit Bar,Confectionery,Retail,North,509,80742.23,174.57,7.08
2015-04-01,Fruit Bar,Confectionery,Retail,South,568,70787.95,138.32,10.36
2015-04-01,Fruit Bar,Confectionery,Retail,West,12,2975.33,253.47,2.18
2015-04-01,Fruit Bar,Confectionery,Wholesale,East,468,82491.16,183.12,8.25
2015-04-01,Fruit Bar,Confectionery,Wholesale,North,241,15506.49,71.42,9.91
2015-04-01,Fruit Bar,Confectionery,Wholesale,South,714,120539.43,184.78,9.89
2015-04-01,Fruit Bar,Confectionery,Wholesale,West,614,59586.34,117.32,5.52
2015-04-01,Glass Cleaner,Cleaning Essentials,Retail,East,426,96465.02,223.19,7.63
2015-04-01,Glass Cleaner,Cleaning Essentials,Retail,North,406,20622.27,54.74,7.45
2015-04-01,Glass Cleaner,Cleaning Essentials,Retail,South,644,71707.62,118.64,9.33
2015-04-01,Glass Cleaner,Cleaning Essentials,Retail,West,325,45560.47,122.82,3.02
2015-04-01,Glass Cleaner,Cleaning Essentials,Wholesale,North,838,109799.7,173.27,7.11
2015-04-01,Glass Cleaner,Cleaning Essentials,Wholesale,South,503,43786.119999999995,154.77,8.38
2015-04-01,Glass Cleaner,Cleaning Essentials,Wholesale,West,413,95929.75,215.28,7.46
2015-04-01,Glue,Stationery,Retail,East,587,61127.06,113.64,8.97
2015-04-01,Glue,Stationery,Retail,North,1298,235806.53,156.53,8.91
2015-04-01,Glue,Stationery,Retail,South,1115,133066.25,113.27,8.22
2015-04-01,Glue,Stationery,Retail,West,686,90367.78,180.72,8.69
2015-04-01,Glue,Stationery,Wholesale,East,1631,335082.55,209.54,8.41
2015-04-01,Glue,Stationery,Wholesale,North,515,86532.26000000001,149.64,6.64
2015-04-01,Glue,Stationery,Wholesale,South,418,25301.91,69.66,9.34
2015-04-01,Glue,Stationery,Wholesale,West,692,75763.67,135.55,8.74
2015-04-01,Hand Wash,Cleaning Essentials,Retail,East,289,43630.61,187.08,13.17
2015-04-01,Hand Wash,Cleaning Essentials,Retail,North,668,54680.43000000001,95.3,7.33
2015-04-01,Hand Wash,Cleaning Essentials,Retail,South,368,27834.14,86.14,6.21
2015-04-01,Hand Wash,Cleaning Essentials,Retail,West,1172,244731.6,195.54,4.12
2015-04-01,Hand Wash,Cleaning Essentials,Wholesale,East,343,41628.69,137.68,12.16
2015-04-01,Hand Wash,Cleaning Essentials,Wholesale,North,524,93691.36,152.2,5.56
2015-04-01,Hand Wash,Cleaning Essentials,Wholesale,South,742,96337.67,139.9,6.24
2015-04-01,Hand Wash,Cleaning Essentials,Wholesale,West,708,87098.54000000001,126.94,9.72
2015-04-01,Highlighter,Stationery,Retail,East,234,19969.39,92.01,7.25
2015-04-01,Highlighter,Stationery,Retail,North,858,111289.19,151.67,5.7
